,seller_id,instances,seller_zip_code_prefix,seller_city,seller_state,geolocation_lat,geolocation_lng
1666,19e0f40a907ec568c34bfac15de4f4a1,4,13478,americana,SP,-22.732419946100297,-47.27993059918607
2268,98115075dd26cb8835946fc6086f5d30,4,9687,ao bernardo do campo,SP,-23.67130505590308,-46.58889182904372
2269,c4af86330efa7a2620772227d2d670c9,4,8840,mogi das cruzes,SP,-23.46161435822008,-46.12551781419597
2270,4c8545742faaf58fafd5fd14d25d75cf,4,15603,fernandopolis,SP,-20.279208317179325,-50.23403143417772
2271,a7a9b880c49781da66651ccf4ba9ac38,4,13530,itirapina,SP,-22.228452000000004,-47.71978064170947
2273,b01c2b7b8599b325103ebcddc67413e1,4,95800,venancio aires,RS,-29.559197999999945,-52.15873776158013
2281,dd4d95ba2d15c071e6c695e2ef6ce169,4,29315,cachoeiro de itapemirim,ES,-20.773361714718344,-41.10012405282277
2276,5f06030071324cc52bf0304014ac7234,4,17514,marilia,SP,-22.174028548815794,-49.91406583219472
2277,c1f12f926d0ba950578b4fa41115cbb6,4,4317,sao paulo,SP,-23.63874234192172,-46.63132045989383
1589,a21c11ec5c3f03e7cc9f9203bff9e1c6,4,6513,santana de parnaiba,SP,-23.45341689096963,-46.90460432628395
1585,902c99f1ac505c0d18778b61bcd636f7,4,13840,mogi guacu,SP,-22.35388356277169,-46.92192583486394
2278,08061dc0fc165ed41288cc7acde738ee,4,6036,osasco,SP,-23.549532628603213,-46.77266345128903
2232,cb5ff1b9715e99589f3e0c7a6afab9e3,4,87060,maringa,PR,-23.43494397876847,-51.934403813803655
1574,929f342384a6607afe143d789ade1316,4,86065,londrina,PR,-23.29811770716732,-51.19362255614797
2279,8ca5b19e0263150d2c57afdde2b3d011,4,9336,maua,SP,-23.65984765821185,-46.41012686754482
2280,ef728fa1f17436c91ed1ccd03dcf9631,4,17201,jau,SP,-22.286554047420367,-48.55046057195687
1879,1961c3e1272bfeceb05d0b78b5bbfdaf,4,7241,guarulhos,SP,-23.419756101972137,-46.382808439253736
2306,a9b533a26e898b12e8b8d4c07279bf4d,4,21545,rio de janeiro,RJ,-22.831779719401,-43.33898897974488
2296,fc6295add6f51a0936407ead70c1001d,4,4101,sao paulo,SP,-23.57408548550999,-46.62106099443002
2353,aa1eb17b9fdf6dfd546e25c45c7b9235,4,4794,sao paulo,SP,-23.61932598043226,-46.682048105747576
2312,918717417d88a9f9ae9735567e6c7682,4,5547,sao paulo,SP,-23.590141323619363,-46.76742256647812
2314,dbbcfe2c8d026742134ac3e28ccde274,4,81630,curitiba,PR,-25.47235177684808,-49.248010863964886
1927,c04d70d515d15a7e3db3a73320598566,4,24020,niteroi,RJ,-22.884747872789323,-43.11336572745108
2315,0ec28cec4046a4a199b6de9b4c891d97,4,74110,goiania,GO,-16.628328148605583,-49.26457350762871
2331,ff82e8873fba613f2261a9acc896fd84,4,35900,itabira,MG,-19.61123951224617,-43.20228390346807
2316,f2336e113377dd21c744d9c4fc8293a9,4,3659,sao paulo,SP,-23.52026146276876,-46.5096553071836
2330,4a82168aaef173cbb6e46ae88728f919,4,84500,irati,PR,-25.452440999999997,-50.61851775
2329,fd312b6bf05efac6c3772d5b52205d8a,4,18111,votorantim,SP,-23.528779850789768,-47.431345311270114
2317,6c9875b2f94ba781186f0c1aed8d1687,4,17380,brotas,SP,-22.265481912982644,-48.1078558813017
1310,713e3a23ca5e47786eb6f0d99f94cfac,4,81050,curitiba,PR,-25.480305,-49.29225415237462
2328,3be5841cdcc46de4ed3f9116f104b2c5,4,6473,barueri,SP,-23.47981617986029,-46.86029833143421
2327,c26ba52cf8d2f34915f2f6b7ffa0a3f3,4,21510,rio de janeiro,RJ,-22.81807375069977,-43.34470775214959
2318,dc64d75cc406bb0697be983831430e60,4,31560,belo horizonte,MG,-19.82574002345214,-43.96766255398463
2319,556a6409838156ea299c9d1f9e2dde43,4,81200,curitiba,PR,-25.413882066333883,-49.30327009027739
1379,131fcb0a0c9a47bba4474aacff0f14b7,4,1201,sao paulo,SP,-23.53404340161002,-46.644898930463455
2322,3bfba5a77604f6dfae7e6dd7aaf65821,4,86046,londrina,PR,-23.339098150729843,-51.14361299801378
1273,6d1b9c9579132c87d2703ec38c30f2c5,4,82515,curitiba,PR,-25.385366620575336,-49.224505060416135
2323,fec8cd45395b3cb0c2b173d7739706a1,4,12270,jambeiro,SP,-23.250342659175093,-45.68478189022549
2324,e09887ca8c7bf8a4621ce481820414ef,4,8431,sao paulo,SP,-23.524109999999997,-46.410007500000006
2325,a218df5c097b0ca409cfaac1488cc7f6,4,14806,araraquara,SP,-21.716844244243735,-48.12890986554627
2313,6a53b90c3ad9e0b56d9fe5c69165fff5,4,82220,curitiba,PR,-25.35065142936694,-49.2580314833812
2332,74636e24f01da9268b0ed88dacd8513e,4,2941,sao paulo,SP,-23.47781069783001,-46.7210145328928
2336,bd4ff04377f974574f7f0bf9d6ce7dde,4,17370,santa maria da serra,SP,-22.56525093792265,-48.14042368576105
2310,cf654707ed6a99f112c7ec3d6f314b8b,4,4615,sao paulo,SP,-23.61469637246812,-46.66261484831785
2308,1d1bbb8ac1581824986f582583fff01d,4,89082,indaial,SC,-26.883796475702194,-49.22835752294869
731,26e13b6ff5b641b329e5524241ee2c93,4,14401,franca,SP,-20.50828980381734,-47.3691840519552
1373,85044848b1b767db2a4a58526adef4b4,4,6018,osasco,SP,-23.53801672020906,-46.77305145516196
1203,2b5ed0c9139dae8883a200dfcb272ece,4,4087,sao paulo,SP,-23.60279140760459,-46.65377490724947
1334,33ab10be054370c254ddfcf0a6253422,4,22790,rio de janeiro,RJ,-22.87867110141488,-43.17358790636223
1347,c9e5ad1f6647f5dbd1172adf6ae3cada,4,90240,porto alegre,RS,-29.98522529669916,-51.18593042895929
2309,fc908879b9ca1bd65419e54e50432d38,4,4558,sao paulo,SP,-23.60020779848817,-46.67865655945192
2326,961dff0a659b4561334372337dd897d9,4,21510,rio de janeiro,RJ,-22.81807375069977,-43.34470775214959
2333,b43d8b707f887a30f4675391098354a0,4,44600,ipira,SP,-11.933545499999994,-39.732857179118106
2335,700f03c207639c22d933381ff60b35c2,4,14784,barretos,SP,-20.56754002194632,-48.54112650000899
2440,e3d3b3efac954a60d61be70b7e05b49b,3,3370,sao paulo,SP,-23.56692978934157,-46.557437892365975
2388,4e6015589b781adaa5ce7f1892d06bb1,3,11440,guaruja,SP,-23.90529138279592,-46.15764824229248
2434,327b89b872c14d1c0be7235ef4871685,3,69005,manaus,AM,-3.030922305378428,-59.92021429480158
2389,41c9d3997dd3c072c31139dc5bb5761f,3,38182,araxa,MG,-19.5951680823418,-46.915225685033526
2451,7238f877570096ae403c51898fa64566,3,6519,santana de parnaiba,SP,-23.467335572708794,-46.87881460555136
2392,e3e290b38963293022cdcd6db8328103,3,1403,sao paulo,SP,-23.562928980293155,-46.6477446947025
2391,446cc09cdbb130904da114e807dbec40,3,5615,sao paulo,SP,-23.585166177909848,-46.714920694154245
2390,3f84fefc07dc159b268d4a77d3e8c425,3,83833,fazenda rio grande,PR,-25.63471111241569,-49.312907533912906
2450,f7df46c1e0ec44eed5c6726478da4a17,3,93336,novo hamburgo,RS,-29.68441398468112,-51.12162852542738
2435,01266d4c46afa519678d16a8b683d325,3,80250,curitiba,PR,-25.43697104801202,-49.2690516021409
2449,fe4cd9461203cee790d36792420b310f,3,35300,caratinga,MG,-19.726698061398945,-41.91599993717412
2448,1d0997ff06b524ce9289ffd75114ecd3,3,52020,recife,PE,-8.040179981678088,-34.890289171080134
2445,0e72c1a751b496722a6cb1f10653b62a,3,6280,sao paulo,SP,-23.506654027869253,-46.76163428864908
2447,92c8bc6e8f925792247656fed09aad65,3,3384,sao paulo,SP,-23.577329743789143,-46.520847443679656
2443,c161d1327ebc3a156c09582ab2f59f6c,3,3521,sao paulo,SP,-23.545181043020364,-46.516232200386646
2446,da20530872245d6cd9d2f5725613c430,3,95650,igrejinha,RS,-29.5348195121628,-50.748903893548594
2437,1e47defeeadeca0e9a18fa5a9311e735,3,15800,catanduva,SP,-21.130390248103637,-48.96759547599398
2394,d90fe2229fee1a5da999ccd0c06c1667,3,3416,sao paulo,SP,-23.55693453150436,-46.54374226158465
2438,ec5c1d94df153d473b37f880977ae58e,3,21320,rio de janeiro,SP,-22.88431716235795,-43.34091267499564
2439,ccada0ef508e698917a6eab263375905,3,85948,pato bragado,PR,-24.617584986420848,-54.22077461417717
2442,d7ab82074b5f1dfba46db123df101bff,3,12941,atibaia,SP,-23.116117159587976,-46.52990913613023
2441,d9cb0052a666de5308b32f32ad5f1b1c,3,15400,olimpia,SP,-20.71774821221135,-48.88660956923083
2444,66d5ae34537110d3affc56174dad2b2f,3,15062,sao jose do rio preto,SP,-20.767791803455506,-49.30683240937221
2398,b3e2faf2c1004d674f16a3aa3197f0e1,3,14093,ribeirao preto,SP,-21.157806492791547,-47.72367224999999
2433,c7c7b2682c648339a0e9846bb1023a39,3,12916,braganca paulista,SP,-22.97003613765944,-46.5186375
2397,e3b4998c7a498169dc7bce44e6bb6277,3,3635,sao paulo,SP,-23.48071043825373,-46.42225054371286
2425,028872bfa080090a9d0abd4f1af168f8,3,33940,ribeirao das neves,MG,-19.7656871799311,-44.01521096863638
2399,432c67955c0acd1fd6b0b5d678766a71,3,5571,sao paulo,SP,-23.506988651437847,-46.3730807467396
2424,10089e9f2fd0c668a8fd4e52e1698888,3,15061,sao jose do rio preto,SP,-20.796573721367604,-49.3103857864184
2405,c0e6839516f5398edc34adf5f1d53d1a,3,11430,guaruja,SP,-23.98957183305866,-46.262359972620416
2414,a7dc4098e4da6e41b426269d12ae7e91,3,4386,sao paulo,SP,-23.66123775076461,-46.65165317790984
2406,5a4236931428800e9d9cc04af0987118,3,2916,sao paulo,SP,-23.488245329634296,-46.700490766835735
2415,cac4e0bc1a3269fa2b6ea5e763f6115b,3,88351,brusque,SC,-27.071295401610016,-48.908839500000006
2432,a35ef466c6fd6d052f5d241240d3c5e2,3,93347,novo hamburgo,RS,-29.670700499999995,-51.12978999999996
2422,eb9cd5b35d95206585e2185318cb5c61,3,3064,sao paulo,SP,-23.53051729753588,-46.55623379003405
2421,a00824eb9093d40e589b940ec45c4eb0,3,18590,bofete,SP,-23.09670802480784,-48.25420371612423
2420,db1f0f7c7e5e87f40b62226f020bb297,3,83322,pinhais,PR,-25.44731483348712,-49.17445562819029
2419,217f005bb37ff3aeef5b2ae1788e75ba,3,6038,osasco,SP,-23.56289931917596,-46.77531076927978
2417,c3ee2331a724e6fc02c4b698b57a73f3,3,5108,sao paulo,SP,-23.506612019158577,-46.75503942576025
2418,1099a00e0ee3a50935e6c2447ca090c5,3,20921,rio de janeiro,RJ,-22.819786865519674,-43.21853549958376
2413,ee2fbacc2fc3794e656cc4d933d59ce7,3,5061,sao paulo,SP,-23.535222554470582,-46.69759251914363
2412,5741dc2bf5044c34d0698681c5081bed,3,12226,sao jose dos campos,SP,-20.81705668877264,-45.75648678023888
2426,1c56ffe0e9dea2657fc6e95b53f40b13,3,13575,sao carlos,SP,-22.00967147100232,-47.90019124854291
2411,8a8835a43bda99fd37310ad76c457510,3,9540,sao caetano do sul,SP,-23.6171169441431,-46.558202002914186
2427,e5899683388855d3dabe8913bbe365de,3,13575,sao carlos,SP,-22.00967147100232,-47.90019124854291
2410,fe8055980a4ff7f64ed889c2b5926929,3,81925,curitiba,PR,-25.541095064948912,-49.25361363666109
2428,87f3e35268860433e13d577825aada95,3,12955,bom jesus dos perdoes,SP,-23.115438,-46.437891959014806
2429,0f7eea709efdf942b5f95c7516dbacd7,3,19865,pedrinhas paulista,SP,-22.80815945455903,-50.77971121389093
2409,13dd308f81fea30cc670c656b2b46cc3,3,13454,santa barbara d'oeste,SP,-22.727624468960247,-47.35924762155928
2408,48e5ee06fb2dc74df1c711a9b6dfac2a,3,35540,oliveira,MG,-20.68267928942751,-44.57441078733241
2401,de09d00cfc265b8804c7df34075a68fa,3,2118,sao paulo,SP,-23.51161868082404,-46.59083777338562
2402,5563732abe64c3036cb97ad924128dd1,3,7192,guarulhos,SP,-23.44750635858965,-46.5019488702464
2407,67e43d802fde8cfd3f9580124f8167d1,3,7062,guarulhos,SP,-23.454832599201595,-46.54586457438398
2430,cd52a8efd71af3336b14b5039b951cc1,3,88136,palhoca,SP,-27.63638100709367,-48.688340425701725
2431,778323240ce2830d68aab11794e00bfb,3,13600,sao paulo,SP,-22.330812068523606,-47.36082389243256
2396,4fb41dff7c50136976d1a5cf004a42e2,3,44002,feira de santana,BA,-12.24842041687346,-38.9632349650297
2395,94231344608e603693b0a8891143f65d,3,91520,porto alegre,SP,-30.0620276924808,-51.158523867691954
2403,6ba4733aa33f6386e9fb0c0fd3993b38,3,95560,torres,RS,-29.248053953427757,-49.71997993069456
2512,1cbcd2ee0afb3fc09963b87eb65e7e4f,3,82640,curitiba,PR,-25.367495932121614,-49.227139825388186
2452,7adbd3210a7b3cc2235e225eef33574d,3,2544,sao paulo,SP,-23.48676633888281,-46.65993420483005
2518,2d22fc3089eb907b29ebff50581fb472,3,27972,macae,RJ,-22.32810184283327,-41.76439361973373
2516,ea3ebea5317b0efbc663ecc8ce5e9bc2,3,88036,florianopolis,SC,-27.578118707578717,-48.5173870402504
2515,44ed138eca6214d572ce1d813fb0049b,3,92010,canoas,RS,-29.90007170818025,-51.17683803356744
2514,747e73c01a4593d4cf60dcf970fd2689,3,55602,vitoria de santo antao,PE,-8.114795326868798,-35.29326365450401
2513,f6122bc84774df1b372bdb3bb88ddb9f,3,6436,barueri,SP,-23.53282397861485,-46.88233550619061
2511,2063dd1b9f568df1c16741ea7d3e6adb,3,85065,guarapuava,PR,-25.37045466749383,-51.44242122245943
2510,9996ae921c50e8dff411ac69c0b4bb8b,3,17605,tupa,SP,-21.925616644886407,-50.50539455097191
2509,17adeba047385fb0c67d8e90b4296d21,3,7052,guarulhos,SP,-23.464055598389976,-46.55213472453689
2508,0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,7052,guarulhos,SP,-23.464055598389976,-46.55213472453689
2507,478bfe564db21eeb44386606aa30b650,3,33600,pedro leopoldo,MG,-19.56724090895775,-43.99590272369933
2506,6d7f8d9d594e28796b6b3205b00f459c,3,80050,curitiba,PR,-25.4273736017082,-49.23394391188179
2505,c00396cbdd2e088fe4281baa5920aef1,3,83535,campo magro,PR,-25.365103427081017,-49.352488398457545
2504,ad8b531ae67582f096925cff5630d0d1,3,84172,castro,PR,-24.7820055460312,-49.983922924673
2502,74bafed391319577bce6f4d2acc0589a,3,1311,sao paulo,SP,-23.55446653926945,-46.638846035951225
2501,69a43819c758c65a5befb0b471c954d7,3,86802,apucarana,PR,-23.558567585118197,-51.455396857643336
2500,c6381b1321d7d97717a5bb4ed5b77882,3,4276,sao paulo,SP,-23.59453314619302,-46.613502623780974
2499,7a188843479798ca813108fa7b959286,3,4276,sao paulo,SP,-23.59453314619302,-46.613502623780974
2498,ea846a0e7ad98a741783e886d89dfa44,3,16072,aracatuba,SP,-21.191970017485147,-50.44719044357998
2517,6eeed17989b0ae47c9f11ece6f38ea90,3,4123,sao paulo,SP,-23.595961055225388,-46.622078961855735
2519,a2e85714b56b1cb6bb24a9a6e6cad36f,3,14530,miguelopolis,SP,-20.17002001740184,-48.01535387871573
2495,184725737946a1a938bbbd1a9e978103,3,9370,maua,SP,-23.66517174736168,-46.454538740403
2520,0fe2d9733ed841eb064503920015a8c0,3,19906,ourinhos,SP,-22.978197310981027,-49.87140122533452
2274,1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,3,95800,venancio aires,RS,-29.559197999999945,-52.15873776158013
2297,6bb66d9870c2e01c05655c7ed0e7ee13,3,4101,sao paulo,SP,-23.57408548550999,-46.62106099443002
2222,9bade61a92bed55a25d2b67b9f4ed739,3,83005,sao jose dos pinhais,PR,-25.52621377147577,-49.1900645703446
2311,37ceb404da208418c9032f0674e57804,3,4615,sao paulo,SP,-23.61469637246812,-46.66261484831785
2535,3d700782d7818f2c1e0d7a9e9d75fc00,3,86170,sertanopolis,SP,-23.05158383388916,-51.02423271222209
2534,4a23adac87cf538689fa600d976f78b2,3,4537,sao paulo,SP,-23.58449328420568,-46.67321933611285
2533,47648caee88ccfe951fbb27fbf7b4cbe,3,9931,diadema,SP,-23.657795040120863,-46.61516979903643
2532,f5fea3ffed6c2e889bab72705557c63a,3,21240,rio de janeiro,RJ,-22.802522329336934,-43.30590245031452
2531,28c7d8743fbc8679f484868cc0fcaefb,3,18480,itaporanga,SP,-23.699606384498857,-49.46390682987771
2530,4a1917ef994878940e1fb03eeb787ad7,3,70610,brasilia,DF,-15.786899336325154,-47.90832916725414
2529,249f0e9905a6e06ad6c6bea7547ab9f6,3,20950,rio de janeiro,RJ,-22.90099976741302,-43.24287357602875
2528,626ab1cd96932367f0eeec2e47046c12,3,5048,sao paulo,SP,-23.527752888147216,-46.69443415958799
2527,42d4b7e70819438f5ada61c965e92d7e,3,74045,goiania,GO,-16.66394467641186,-49.26147649999996
2526,42fb44130ac3134cde8e35cf8ec7df25,3,12995,pinhalzinho,SP,-22.74490487273081,-46.563391869768445
2525,56f413900b5166ab4d730e9ac0b12cb0,3,18076,sorocaba,SP,-23.45782851985108,-47.46291083097696
2523,44717f64ec2a457979cf83c429077666,3,98780,santa rosa,RS,-7.232281376074797,-35.90496503427778
2521,2c43fb513632d29b3b58df74816f1b06,3,30421,belo horizonte,MG,-19.803513478763943,-43.96792988379044
2497,1284de4ae8aa26997e748c851557cf0e,3,85301,laranjeiras do sul,SP,-25.384259951707985,-52.39954105168104
2494,dbec9a0a7efeff029d4d9dce7dc4cc95,3,31920,belo horizonte,MG,-19.814972377345683,-43.9073415530037
2387,78ef7e885d17f35e2382a47aae8b8cce,3,96816,santa cruz do sul,RS,-29.685564620564,-52.43333350743016
2471,519a7aa428f18d125a283cf8c014fdd6,3,89180,rio do oeste,SC,-27.18830006097151,-49.7862716204824
2469,23ff42c4bf1f8f16cddb19d8b972974a,3,37975,itau de minas,MG,-20.735678472424876,-46.74100663180933
2381,3d49bfdd1b43a7fe169b3740067acc61,3,39400,montes claros,MG,-16.67101114545697,-43.83469648958924
2468,70126eecc6aa1274392a1743866e9678,3,6449,barueri,SP,-23.53676348434801,-46.86354392180018
2464,8a207b6080964f3c1fc9d35bd6096ba4,3,15155,jaci,SP,-20.875346999999994,-49.56919729053951
2384,96f7c797de9ca20efbe14545bed63eec,3,14140,cravinhos,SP,-21.313847999999947,-47.72180771484888
2463,2f73e04d12cdf0c945ded66bb3fcf6c7,3,29313,cachoeiro de itapemirim,ES,-20.773361714718344,-41.11105876505472
2462,61f159ef6da2d441951d2c0efa719362,3,29160,serra,ES,-20.218901041058466,-40.250756382077455
2461,e83e93b71371817b11d78a63ff156aee,3,6409,barueri,SP,-23.49072290234487,-46.892074293351406
2460,eaf6d55068dea77334e8477d3878d89e,3,4660,sao paulo,SP,-23.657147423538557,-46.67767280059431
2459,6fa9202c10491e472dffd59a3e82b2a3,3,18030,sorocaba,SP,-23.504854418185264,-47.451448211533176
2458,918f6fbcf3ab724d805867303e593a1b,3,13273,valinhos,SP,-22.912148962355644,-46.95627149999999
2456,d6cd01c59123df02fc226eadbadb5f89,3,1207,sao paulo,SP,-23.536840620318525,-46.63688462366268
2385,578fa3a9cb6b6dceab39231ad59cdaca,3,60025,fortaleza,CE,-3.723306129061096,-38.527079491134735
2455,75745ef7bc7d4f3ea3380f6f5303f514,3,70384,brasilia,DF,-15.826958999999992,-47.92299074999998
2454,8759e7aedd644f487315e5860962f162,3,9251,santo andre,SP,-23.62636503288851,-46.502731282089584
2453,761681a821d8275bc79f552116d06869,3,17606,sao paulo,SP,-21.919767098450464,-50.42545874999998
2386,dcf3755cefcdc158ad0b7bdde51e871b,3,96503,cachoeira do sul,RS,-29.993484999999964,-52.9000885944941
2470,c3f5668699a1b04c0fa61ecea1e2bff6,3,86808,apucarana,PR,-23.549037527674788,-51.44123875766855
2472,8fbe2ee446b97e128471be4ce983dc0d,3,18103,sorocaba,SP,-23.396553455957967,-47.400336712187645
2493,485452467ff670447e84a8370c3fc898,3,89190,taio,SC,-27.104856560146352,-49.94580151952446
2380,53088c75f948b48a7ece173ac17f0c12,3,95840,triunfo,RS,-29.842013999999946,-51.57416999999998
2492,8132b9bd16876e1b0f8808d43825dd48,3,88058,florianopolis,SC,-27.41759443493552,-48.37741950359534
2491,b8d890108a7a80e4f5d59eea9f362438,3,81110,curitiba,PR,-25.494310665560597,-49.28370466665711
2490,76623fde66e6b63b59440fd34160512d,3,7124,guarulhos,SP,-23.421889298920867,-46.40494570191586
2489,c1d1ebb4745cc43cb6f05e9c8a705c9a,3,8070,sao paulo,SP,-23.49125775797797,-46.44612559991918
2487,c5ebe6598748b0aeaa61cfb820478b92,3,95910,lajeado,RS,-29.425096036536694,-51.978401095227056
2486,a69aa24cec11168e7e39a3fbc727e925,3,6330,carapicuiba,SP,-23.527673999999998,-46.82144740504724
2485,e1643dff33666ca629e3644c02738179,3,3182,sao paulo,SP,-23.55728022814357,-46.56120996750703
2483,48bad451945f5227341793478d6353ea,3,1220,sao paulo,SP,-23.54216419900167,-46.64449265557727
2482,6650fcccd8cd2f7e55ffa524f30c4c59,3,8490,sao paulo,SP,-23.415057785734884,-46.37293057460785
2481,3d290fe363c60a77498c1126fd3fb8d3,3,6694,itapevi,SP,-23.536045654850117,-46.928428183383126
2480,b9c0ffa92f3ff9a5a3d45ef7213c0842,3,8246,sao paulo,SP,-23.526554206503484,-46.432959982110816
2478,ec21206b7894c503788a684a7bc822a6,3,28950,armacao dos buzios,RJ,-22.732272449795595,-41.87292057916231
2477,60da8bfa7eebe230b7d66ac4082d79b3,3,15940,fernando prestes,SP,-21.261842032224106,-48.68094901411112
2476,83a75eea11694e36e56dd0cb2240229a,3,13905,amparo,SP,-22.702861495652463,-46.77994997079168
2475,2305ab43e846518f58dd9d59f3f54e96,3,8452,sao paulo,SP,-23.5241928440187,-46.38810473757863
2474,e9c2dc0dd4ac38448289be644ac94f42,3,89210,joinville,SC,-26.321707529286133,-48.81697107230649
2473,03bd479e1d9484cdb14104d3023f7321,3,38401,uberlandia,MG,-18.87080945850884,-48.2723332857349
2404,d149de2f383552baea37a7198c2296ce,3,4193,sao paulo,SP,-23.64510795920134,-46.60454173912665
1544,c1849d4d32d7a6cecd5aa471809d3135,3,9070,santo andre,SP,-23.62931904607879,-46.53574535330954
234,bac692d6c0ed08467878018e6cc9c26c,3,89041,blumenau,SC,-26.898986533913074,-49.05923500152643
1874,eddd1991bd6d9309995a480c39b95137,3,84010,ponta grossa,PR,-25.08354093228113,-50.15172939998708
1517,191d55f7edb8524d525ed01b20fe32e8,3,73020,brasilia,DF,-15.655621500000002,-47.80588067709936
822,88ae906ea2acf6971f26c3e8b7cb4357,3,1550,sao paulo,SP,-23.571742474320544,-46.61441752247681
1540,83f2b4881141ce3fcd4e985125d3279e,3,14055,ribeirao preto,SP,-21.148022525391,-47.77973180062799
1552,3bb32fedaa74e4ad20f4ce067733bd31,3,88210,porto belo,SC,-27.146100762569773,-48.53688967551727
813,4a82c4af97ffc0fb2dc26bfdc03b1842,3,35590,lagoa da prata,MG,-20.00659537540628,-45.51631249802459
1561,e4fc40017a6d22c46a14ac2e17f87c3e,3,86702,arapongas,PR,-23.378408432631467,-51.4159565587816
771,a435b009cd956ea60748b5cfbddf2e24,3,14406,franca,SP,-20.49977793102451,-47.38484472366274
761,bb3dca718920a4d7ec3cc9ffb025108b,3,8011,sao paulo,SP,-23.491334496640217,-46.442193937646536
702,5cf1ec37aea089f45110c70653a166ab,3,2215,sao paulo,SP,-23.486974354982973,-46.58028336663972
1652,b56828a9f9027f3c918c04ca720d9e3c,3,11707,praia grande,SP,-24.04418324342724,-46.52340424741429
686,94c49f20a123aeb9360dbf80ff912bf6,3,18015,sorocaba,SP,-23.49313032361937,-47.42177023128064
685,042573af89b6d931f672efaf789d8358,3,18015,sorocaba,SP,-23.49313032361937,-47.42177023128064
661,2a7c6c0b0d5efde2bf75ec1e1cec2d41,3,87015,maringa,PR,-23.418061111109733,-51.88276693576771
1713,657969cca82e884d272385ec0ef06edd,3,93608,estancia velha,RS,-11.275709726625902,-37.447485472975465
619,10cdd491d1dbea8fb4ead97b19c334ce,3,37540,santa rita do sapucai,MG,-22.219183915627728,-45.69164481355569
